"","sigsq","sigsq.tier","source","trait"
"sigsq.wavelet.CR5181",0.0864796862196094,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5181",0.0107506049370781,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5181",0.297999212195116,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5181",0.262070686318855,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5182",0.0962778041729258,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5182",0.0134424708167726,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5182",0.388144660684565,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5182",0.247146062680877,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5183",0.0897818986006846,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5183",0.00337674906595085,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5183",0.332672951708661,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5183",0.17209599469441,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5184",0.0904128490715078,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5184",0.00621804793369146,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5184",0.315342202880166,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5184",0.245605415697628,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5185",0.0769011989968126,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5185",0.0121408505961669,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5185",0.381101129625557,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5185",0.159414436216018,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5186",0.107196527595861,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5186",0.00914935911955253,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5186",0.243594326635084,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5186",0.17911841105651,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5187",0.11624384463065,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5187",0.0110230771564712,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5187",0.406745161258762,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5187",0.0442854466804865,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5188",0.0551912483989268,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5188",0.00657442781616822,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5188",0.220231912302319,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5188",0.10757505055355,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5189",0.0801444704442995,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5189",0.00834100210157776,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5189",0.264588722074033,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5189",0.247156976203547,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5190",0.101146230104432,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5190",0.012055977957343,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5190",0.402128470125236,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5190",0.290334365616928,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5191",0.106133041724631,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5191",0.00732002134485368,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5191",0.269188086232893,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5191",0.0850997827912086,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5192",0.186017218996537,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5192",0.0100702288581241,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5192",0.387414358051787,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5192",0.17570338777502,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5193",0.0963123204091515,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5193",0.00652479668149655,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5193",0.293185803340269,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5193",0.115463882507874,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5194",0.123254032973317,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5194",0.00578614190629491,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5194",0.339639624591052,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5194",0.133025294377619,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5195",0.128337087157056,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5195",0.0147200265990495,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5195",0.313461923592004,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5195",0.148333976011554,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5196",0.0920804849880988,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5196",0.00485521152456797,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5196",0.308408452031237,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5196",0.373776550851678,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5197",0.0985185251176008,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5197",0.0140982090896359,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5197",0.303725135587573,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5197",0.177576888786161,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5198",0.0611016370562796,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5198",0.00687120385017748,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5198",0.16609784654208,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5198",0.117782539148293,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5199",0.065707873741968,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5199",0.0051460200681121,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5199",0.342015117712887,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5199",0.318377577307202,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5200",0.17477743867787,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5200",0.00491745572179287,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5200",0.301777032996047,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5200",0.320400110710123,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5201",0.242920095963743,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5201",0.00894497808254974,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5201",0.344784394545739,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5201",0.186936140204099,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5202",0.0917734051836529,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5202",0.0122106851798419,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5202",0.299835422982893,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5202",0.281353942911628,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5203",0.136549819034106,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5203",0.00338974362594618,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5203",0.371741303622274,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5203",0.0551432459429783,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5204",0.104146676968215,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5204",0.00635677818297545,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5204",0.345531250566811,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5204",0.118478005912219,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5205",0.246054055547697,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5205",0.00594964097652695,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5205",0.430111850706531,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5205",0.062942146247258,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5206",0.233887224107545,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5206",0.012478479109421,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5206",0.293926295996979,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5206",0.170799563101901,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5207",0.0666734007983461,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5207",0.00912054864515388,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5207",0.389524122119727,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5207",0.0614746730343095,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5208",0.123324942659874,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5208",0.00515578425467081,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5208",0.353932070342922,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5208",0.183448711817736,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5209",0.0942568630016611,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5209",0.00567651621394067,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5209",0.300322513882056,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5209",0.101191457945807,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5210",0.0993191108902266,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5210",0.0108699946580904,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5210",0.233402294072101,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5210",0.17247160901583,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5211",0.132067244818934,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5211",0.00501459374401963,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5211",0.278926684117695,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5211",0.110659033199713,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5212",0.238844670763539,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5212",0.00990929153424592,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5212",0.402970981648077,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5212",0.110938594041264,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5213",0.0629509638258385,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5213",0.0072754424718333,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5213",0.255307399712863,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5213",0.153992854008162,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5214",0.106865645504096,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5214",0.0127336662325667,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5214",0.380276566417631,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5214",0.0647242126973621,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5215",0.0906398600983523,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5215",0.00554634223356054,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5215",0.295755798555973,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5215",0.05661582843569,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5216",0.111625637201487,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5216",0.00219649092944705,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5216",0.267759970710689,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5216",0.190393768084959,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5217",0.0749857582866549,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5217",0.0110365784841638,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5217",0.316854269156928,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5217",0.0712436860005508,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5218",0.118670237781608,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5218",0.0114199997919909,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5218",0.342566830696927,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5218",0.225854077769171,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5219",0.0644475999442529,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5219",0.0092760032496853,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5219",0.39925941418421,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5219",0.252791305607097,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5220",0.155809746498871,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5220",0.00505410024737297,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5220",0.299648445975294,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5220",0.129765846777452,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5221",0.130117313184875,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5221",0.00573470233032731,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5221",0.353295745020493,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5221",0.0691408056850236,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5222",0.108263020752008,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5222",0.0150100450909286,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5222",0.36506589366412,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5222",0.176384848002495,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5223",0.0534121962958549,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5223",0.0129514848189513,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5223",0.285932616702455,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5223",0.139562383965045,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5224",0.105042751731571,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5224",0.00492623533034398,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5224",0.388116363295896,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5224",0.243182199077674,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5225",0.0839748426336546,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5225",0.00392535690567514,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5225",0.270929062168417,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5225",0.0633440628560593,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5226",0.0661758619277051,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5226",0.00589456460908094,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5226",0.274182143673147,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5226",0.105735634370315,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5227",0.107448132519793,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5227",0.00932851878307741,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5227",0.380771467809154,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5227",0.144950780872918,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5228",0.0958321431171687,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5228",0.0121012898574103,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5228",0.352080811409005,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5228",0.16041198058305,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5229",0.14095823522632,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5229",0.00592203324579133,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5229",0.287740912374423,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5229",0.235687676364219,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5230",0.0828593165055818,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5230",0.0189967472524017,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5230",0.278818522487154,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5230",0.232555820778239,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5231",0.0977387585881778,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5231",0.0167199293564785,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5231",0.397437305672491,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5231",0.184696362806848,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5232",0.129069271443678,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5232",0.0136340216875309,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5232",0.208053601240617,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5232",0.114451894528091,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5233",0.253686395219736,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5233",0.0062742839111945,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5233",0.300320482420927,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5233",0.14943568470399,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5234",0.158275956282671,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5234",0.00916267685608158,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5234",0.311530712803828,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5234",0.0804492769107467,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5235",0.072543117896767,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5235",0.00490744181904851,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5235",0.188270443318633,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5235",0.161470463155114,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5236",0.0922642297319582,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5236",0.0169473777869946,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5236",0.377465826706857,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5236",0.271239037770594,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5237",0.17965702390285,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5237",0.00972504968471432,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5237",0.285896796527358,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5237",0.140823061742216,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5238",0.043099204152197,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5238",0.0111506251689666,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5238",0.301228946724211,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5238",0.133700059229585,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5239",0.136409501366601,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5239",0.0104502949115466,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5239",0.368242117962211,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5239",0.209874532703512,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5240",0.106171804771692,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5240",0.0130554161576171,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5240",0.325442630398496,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5240",0.129482169356551,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5241",0.255339788566509,"sigsq.wavelet.CR","Colony","Rhythmicity"
"sigsq.wavelet.IR5241",0.0102434934196633,"sigsq.wavelet.IR","Individual","Rhythmicity"
"sigsq.period.CR5241",0.328823212343471,"sigsq.period.CR","Colony","Period"
"sigsq.period.IR5241",0.233667918828448,"sigsq.period.IR","Individual","Period"
"sigsq.wavelet.CR5242",0.111670976417568,"sigsq.wavelet.CR","Colony","Rhythmicity"
